heading,content,start,end,tokens,title
20, Read labels in particular. How many of these fuckers are supposed to take?,113.44,117.11999999999999,18,Robert
21," You know, and what's in here?",117.11999999999999,118.72,11,Robert
22, Yes.,118.72,119.28,4,Robert
23," How many milligrams? What's in, what does that say?",119.28,121.6,15,Robert
24," Also, it's also funny to go up to a little luchron pad and have to go.",121.6,127.36,23,Robert
25," Like that to me, it's just a gas.",129.28,131.6,13,Robert
26, Really?,131.6,132.64,4,Robert
27, Interesting.,132.64,133.44,4,Robert
28, Except the things you cannot change.,133.44,135.76,9,Robert
29," Now, if someone comes in and says, Joe, Bob, I got it.",135.76,138.32,19,Robert
30, We're done. Come over here.,138.32,139.76,10,Robert
31," It's easy or it's a supplement or do this for two weeks or stop doing this, this, and this.",139.76,144.88,26,Robert
32, Then there's a trade-off.,145.76,146.95999999999998,10,Robert
33, Yes.,146.95999999999998,147.51999999999998,4,Robert
34," Well, I'm down for anything that actually works to make your eyesight come back.",147.51999999999998,151.35999999999999,19,Robert
35, But I have heard of nothing.,151.35999999999999,152.88,9,Robert
36, Everybody that I've heard of.,153.35999999999999,154.56,9,Robert
37, This might be our project then.,154.56,156.39999999999998,9,Robert
38, Because you care and I don't.,156.39999999999998,157.84,10,Robert
39, So we have a nice balance.,157.84,158.95999999999998,9,Robert
40, There's a guy named David Sinclair that I talked to.,160.07999999999998,162.64,16,Robert
41, He's a professor at Harvard.,162.64,164.64,9,Robert
42, Is it MIT or the fuck is he?,164.64,166.79999999999998,11,Robert
43, Harvard.,166.79999999999998,167.51999999999998,4,Robert
44," He's, they're doing some work with people that have serious eye diseases and serious injuries.",167.51999999999998,172.95999999999998,21,Robert
45, And they're actually injecting some form of bacteria that has been encoded with some,172.95999999999998,178.23999999999998,19,Robert
46, miracle cure for degeneration.,178.23999999999998,180.55999999999997,8,Robert
47," And they can detach retinas, fix things, and.",180.55999999999997,183.11999999999998,14,Robert
48, Incredible.,183.83999999999997,184.56,4,Robert
49, Yeah.,184.56,184.95999999999998,4,Robert
50, So they're working on some stuff.,184.95999999999998,186.16,10,Robert
51, Yeah.,186.16,186.56,4,Robert
52, So maybe in the future.,186.56,187.83999999999997,8,Robert
53, You want to have two's and ones and 1.5's and.,187.83999999999997,190.07999999999998,17,Robert
54," Yeah, what am I going to do?",190.88,191.76,11,Robert
55, I will.,191.76,192.72,5,Robert
56, I have a lighted to greener pastures.,192.72,194.32,13,Robert
57, I'm sure there's going to be other issues and hurdles that you're going to go eyesight.,194.32,198.4,22,Robert
58, I don't know for a time now.,198.4,199.44,11,Robert
59, We have a real shit going on here.,199.44,201.6,11,Robert
60," Yeah, I'm sure too.",201.6,202.72,9,Robert
61, I'm concerned about that.,202.72,204.16,8,Robert
62, Do you that thing that you're wearing around your neck?,204.16,206.32,14,Robert
63, Yes.,206.32,206.88,4,Robert
64, Being as you are obviously known as being iron man.,206.88,209.68,13,Robert
65, Are you concerned with wearing a large thing in the exact same spot?,209.68,213.04,16,Robert
66," No, it was the.",213.04,214.0,8,Robert
67, Did you ever think of that?,214.88,215.76,9,Robert
68, Life is funny because I was doing this before I ever got fitted for the RT.,216.72,221.68,19,Robert
69, So it was more of art imitating oddball stuff I was doing anyway.,222.56,228.24,18,Robert
70," Oh, really?",228.24,228.8,6,Robert
71, Yeah.,228.8,229.20000000000002,4,Robert
72, Oh.,229.20000000000002,229.76000000000002,4,Robert
73," Well, what iron man, this is even more interesting because maybe you were born to be iron man",229.76000000000002,233.68,22,Robert
74, because iron man obviously had that from the comic books.,233.68,237.28,13,Robert
75, Lucy prearranged destiny.,237.28,239.84,10,Robert
76, And what's incredible is how far afield you can go from it and still find your way back.,239.84,246.08,23,Robert
77, Yeah.,246.8,247.12,4,Robert
78," Well, there's been the whole superhero genre thing.",248.16,251.20000000000002,13,Robert
79, It's so interesting to me because there's so many reboots and there's so many like,251.2,255.51999999999998,21,Robert
80, how many fucking spider man's have they've been?,255.51999999999998,257.59999999999997,13,Robert
81, How many hawks have they been?,257.59999999999997,258.88,10,Robert
82, Yep.,258.88,259.44,4,Robert
83, There's only one iron man though.,259.44,261.12,10,Robert
84, You got that.,261.12,261.84,6,Robert
85, Thus far.,261.84,262.71999999999997,5,Robert
86, What you're sparking the fuck out of here.,262.71999999999997,265.03999999999996,13,Robert
87," You're iron man, man.",265.03999999999996,266.15999999999997,9,Robert
88, So it's like there's certain dudes just own a role.,266.15999999999997,269.59999999999997,15,Robert
89," And if anybody else tried to be iron man, we'd be like,",269.84,272.0,17,Robert
90," Well, interestingly enough,",273.03999999999996,274.64,7,Robert
91," East Coaster, a dad of some renowned, very different.",274.96,283.59999999999997,15,Robert
92, My dad was a kind of a underground filmmaker.,283.59999999999997,286.64,12,Robert
93," Autor Maverick, I grew up definitely being Bob Downey's senior's kid.",288.47999999999996,292.96,21,Robert
94," It spent time on Long Island, which is I think where Tony was raised.",294.71999999999997,298.47999999999996,18,Robert
95, Yeah.,298.47999999999996,299.28,4,Robert
96," But when when Stan Lee was really thinking that through,",299.28,302.88,13,Robert
97, he was the Vietnam era and he was thinking about the military industrial complex.,304.23999999999995,308.88,17,Robert
98," He was thinking about how about if I can throw a little bit of not politics in here, but karma.",308.88,314.79999999999995,24,Robert
99," And he gets trapped know by the own thing and it becomes, you know.",315.44,318.64,18,Robert
100," So, uh, and then of course, there was the whole demon in the bottle.",319.52,323.59999999999997,20,Robert
101," I think he was the first superhero whoever like had that, you know, almost like,",323.59999999999997,327.11999999999995,20,Robert
102, hang up his jersey because he was hammered.,327.68,329.84000000000003,12,Robert
103," Yeah. So I mean, yeah, there was obviously, but again, once something goes your way,",329.84000000000003,334.88,23,Robert
104, you can draw all the parallels you want.,334.88,336.88,11,Robert
105, You can call it destiny.,336.88,338.32,8,Robert
106," But it was, it was something that I definitely felt drawn to and I definitely fought for.",339.2,344.48,21,Robert
107," And looking back on it, I go, why was I fighting for that?",345.12,347.92,18,Robert
108, Because it turned out to be a pretty special thing.,348.8,351.52,13,Robert
109," Well, it was an amazing thing.",351.52,352.8,10,Robert
110," I mean, you embodied it in a very strange way.",352.8,356.24,14,Robert
111," I mean, it's inexorable at this point.",356.24,357.92,13,Robert
112," You, you know, which is why I thought it was cool that you're going to do Dr. Doolittle.",357.92,362.56,27,Robert
113," Because I love the fact, I'm like, I'm a fan of your work.",362.56,365.68,20,Robert
114, You've done a lot of great stuff.,365.68,366.96000000000004,11,Robert
115, Like what?,366.96000000000004,367.44,5,Robert
116," And you, you doing Dr. Doolittle is like a cool,",367.44,372.96000000000004,17,Robert
117," it's, I want to say you're not taking yourself seriously, but you're taking a risk.",374.0,377.76,23,Robert
118, Trust that I'm not.,377.76,378.64,8,Robert
119, Yeah.,378.64,379.52,4,Robert
120," But you're taking, I mean, this is a fun kids movie about a guy who talks to animals.",379.52,385.04,24,Robert
121, Yeah.,385.04,385.28000000000003,4,Robert
122," You know, I mean, that's a great break for because like, if you're Iron Man, like there's",385.35999999999996,389.84,26,Robert
123, certain people that for whatever reason become a role and that is it.,389.84,394.79999999999995,16,Robert
124, That's what we will accept.,394.79999999999995,396.4,9,Robert
125, You are that guy and you're not doing that.,396.4,398.96,13,Robert
126," You're, you're, you're able to through your talent and through your ability to take chances.",398.96,404.96,23,Robert
127, You're able to be a bunch of different things as well as be the Iron Man.,404.96,409.11999999999995,20,Robert
128," Yeah, I mean, don't we, I don't know.",411.03999999999996,413.35999999999996,16,Robert
129," If I'm noticing anything now, it's that it's that we need to shift and we need new challenges.",413.36,419.76,25,Robert
130," And just like MMA and society and politics, things are moving and morphing and the information",419.76,426.40000000000003,21,Robert
131, age is making things so everything's learning and growing from everything so quickly and improving,426.40000000000003,432.8,18,Robert
132, or disproving or discounting whatever's happening next.,432.8,437.52000000000004,14,Robert
133," But for me, I heard that this was on the table.",437.52000000000004,442.24,15,Robert
134, My miss is who's my creative partner and all things said Steve Gagan.,442.24,448.0,18,Robert
135," I was like, I know Steve Gagan, Suryana.",448.0,450.24,16,Robert
136, Really?,450.24,450.56,4,Robert
137, What did he do?,450.56,451.2,7,Robert
138," He wrote, wow, I like that's a big turn for him.",451.2,453.44,17,Robert
139, Yeah.,453.44,453.68,4,Robert
140," And then I said, but why do I want to and I looked out and we live on a, on a, on a rescue farm?",454.32,459.44,31,Robert
141, We have really?,460.0,460.8,6,Robert
142," Al Pacas and goats and Kunikuni pigs and you know, it's just crazy.",460.8,465.52,21,Robert
143," And I was like, okay, same way I did with Iron Man a little bit.",465.52,469.04,20,Robert
144," I was like, I'll write there's something here.",469.04,471.04,14,Robert
145," And then before I signed on, I was just googling like weirdest Welsh doctor.",471.76000000000005,477.36,19,Robert
146," I just wanted to think of, I don't want to just do another English accent.",477.36,480.64000000000004,20,Robert
147," So there's this guy, William Price, who's a nutty Welsh doctor.",480.64000000000004,485.20000000000005,19,Robert
148, He was a neo-druidist.,485.20000000000005,486.32000000000005,12,Robert
149, He was someone who believed like we could communicate with all nature and all that stuff.,486.32000000000005,490.40000000000003,19,Robert
150," So I sent a picture of this wild looking guy wearing like a suit, the stars on it and like a",490.40000000000003,497.04,24,Robert
151, staff in his hand.,497.04,498.08000000000004,7,Robert
152," I sent that to Gagan and he goes, that looks right to me.",498.08000000000004,500.56,18,Robert
153," I was like, great, let's do this movie.",500.56,502.0,14,Robert
154, And literally that's that.,503.44,504.48,8,Robert
155," It's always it, you know what I mean?",505.6,507.04,13,Robert
156," It's always that thing of you click and you go, here's my, here's, here's my sense.",508.0,513.9200000000001,26,Robert
157, What do you think?,513.9200000000001,514.64,7,Robert
158," And then the other, the guy says, yeah, let's lean into that.",514.64,518.16,19,Robert
159," And then you go, but do this and that.",518.16,519.52,13,Robert
160," Hey, will you give me some of this?",519.52,520.5600000000001,12,Robert
161," And you go, yeah, I'm all of a sudden you're in a synergy.",520.5600000000001,522.8000000000001,20,Robert
162," It's like a good interview, like a good fight, like a good dinner.",522.8000000000001,526.8000000000001,19,Robert
163, It just comes the gentleman right there.,527.04,529.1999999999999,10,Robert
164, That's a crazy look.,531.68,532.8,8,Robert
165," Yeah, to me, I just thought that can do little bit like that.",532.8,536.9599999999999,18,Robert
166," He goes, does he have to be that way the whole way through?",536.9599999999999,538.64,17,Robert
167," I go, no, no, when they find him, he's a recluse.",538.64,540.4,21,Robert
168, And then the animals like clean him up and then he looks less,540.4,544.0,15,Robert
169," unhanceomer, where he less, less weird for the kids for the rest of the movie.",544.0,547.8399999999999,23,Robert
170, But let's find him like that.,547.8399999999999,549.4399999999999,10,Robert
171, This concept of things just sort of falling into place.,551.04,555.12,13,Robert
172, I'm a big believer in that too.,555.2,556.96,11,Robert
173, Yeah.,556.96,557.76,4,Robert
174, What is that though?,557.76,558.8,7,Robert
175, Is that you getting out of your own way?,558.8,561.6,12,Robert
176," Like, what is that?",561.6,562.8,8,Robert
177," Is it, isn't that 70% of it?",562.8,564.8,13,Robert
178, Yeah.,564.8,565.52,4,Robert
179," Yeah, I say it's 70% maintenance of what can I do to do my part to stay out of the way.",565.52,572.24,27,Robert
180," And then the other part, I always think of it as like this little super thin,",573.36,577.12,20,Robert
181, invisible thread.,578.72,579.84,5,Robert
182," But you can feel the tug and you just kind of, you have to be really gentle",580.5600000000001,584.72,20,Robert
183," when you have to pause, when agitated, and you have to go for it when you're like,",585.6800000000001,590.32,24,Robert
184," there's four walls in here, which one has the map behind it.",590.32,592.72,17,Robert
185," You, it's that one.",592.72,593.36,9,Robert
186," And you knock down the wall and it's there, you know?",594.0,595.76,16,Robert
187," Yeah, what is that though?",595.76,597.76,9,Robert
188, That's a synchronicity intuition.,597.76,601.36,9,Robert
189, But labeling it is very dangerous because it's so filled with woo.,601.76,605.6800000000001,16,Robert
190," So it's, you know, there's so many people that are hucksters that have like made a career out of sort",606.24,612.32,28,Robert
191, of like labeling it and defining it or teaching you how to get to it.,612.32,617.36,18,Robert
192, It's great because it's the commodity that you can't capitalize on.,617.36,620.96,17,Robert
193," And yet if you don't show proof of its existence,",620.96,624.0,14,Robert
194," you can't even, you shouldn't even be qualified to speak on it.",625.36,628.4000000000001,18,Robert
195, I don't know.,628.96,629.7600000000001,7,Robert
196, Right.,629.7600000000001,630.08,4,Robert
197, It's the big I don't know.,630.08,631.2,11,Robert
198," But when it happens, whether it happens with love or with friendship or with a career",631.2,636.32,19,Robert
199," or with a path you're taking, you just know while there's a smile, there's an inner smile,",636.32,641.5200000000001,25,Robert
200," like yeah, this is it.",641.52,643.04,9,Robert
201," Well, but I found it.",643.04,644.8,9,Robert
202, This is it.,644.8,645.36,6,Robert
203, I'm supposed to be doing this.,645.36,646.96,10,Robert
204, Here we go.,646.96,647.68,6,Robert
205, Here we go.,647.68,648.24,6,Robert
206, Yeah.,648.96,649.4399999999999,4,Robert
207," And I really feel it's so funny at this point in my life and being, you know, kind of middle-aged",649.4399999999999,654.88,27,Robert
208, and all that.,654.88,655.4399999999999,6,Robert
209," Well, I know I'm going to fly around the world.",655.4399999999999,656.88,15,Robert
210, I'm going to sell some soap.,656.88,658.24,10,Robert
211, And I know I have a new project and I know I've just retired my jersey on this 12-year journey I've,658.24,663.04,27,Robert
212, been on.,663.04,663.4399999999999,5,Robert
213, And how do I want to start?,664.16,665.92,10,Robert
214, And it came up.,665.92,666.64,7,Robert
215, How would you like to go?,666.64,667.52,9,Robert
216," Yes, that's exactly what I'm going to do.",667.52,669.84,14,Robert
217, I'm going to go have the Joe Rogan experience and kick off this year and this season and this,669.9200000000001,676.88,23,Robert
218," new chapter by doing what I love, which is an interview as we're looking at each other",676.88,681.76,21,Robert
219, and there's a give and take.,682.4,684.08,10,Robert
220, Is the door to Iron Man totally closed?,684.08,685.9200000000001,11,Robert
221, Because I don't believe it is.,685.9200000000001,687.0400000000001,10,Robert
222, Oh.,687.0400000000001,687.6,4,Robert
223, You guys can go through time now.,687.6,689.2800000000001,10,Robert
224," You can go, there's there's, you know, you're already open up that door.",689.2800000000001,692.5600000000001,22,Robert
225, Let me ask you the question.,692.5600000000001,693.9200000000001,9,Robert
226," If I picked the jersey back up and put it on, wouldn't you feel a little bit like,",694.88,699.2,23,Robert
227, no crap.,699.76,700.5600000000001,5,Robert
228," No, here's what I think.",700.5600000000001,702.5600000000001,10,Robert
229, They go through a few semi-lack cluster Avengers movies without you.,702.5600000000001,707.12,17,Robert
230, Ready for this?,708.4000000000001,709.2,6,Robert
231, I'm ready.,709.2,709.6800000000001,6,Robert
232, Here's a scene.,709.6800000000001,710.5600000000001,7,Robert
233, There's a moment where the world's fate is at stake and they realize they need a super genius.,710.88,715.6,23,Robert
234, And then they figure out how to restart that time machine.,716.32,718.8000000000001,14,Robert
235, Great.,720.6400000000001,720.88,4,Robert
236," Come on, man.",721.9200000000001,722.88,7,Robert
237, Is that you?,722.88,723.5200000000001,6,Robert
238, The audience sees you when you step out of that thing.,723.5200000000001,726.48,14,Robert
239," Is this your, and can we, you want a little arc on it?",726.5600000000001,728.8000000000001,18,Robert
240, Two.,728.8000000000001,728.96,4,Robert
241," Because if this is your idea, then you got to show up for it too.",728.96,731.76,19,Robert
242, I'll do it.,731.76,732.4,7,Robert
243, I'll show up.,732.4,733.04,7,Robert
244, What do I have to do?,733.04,733.84,9,Robert
245, I don't know.,733.84,734.64,7,Robert
246, I'll do whatever I have to do.,734.64,735.6,11,Robert
247, We all have to do whatever can.,735.6,736.88,10,Robert
248, I'll hold the thing.,736.88,737.9200000000001,8,Robert
249, I'll hold the thing.,737.9200000000001,738.8000000000001,8,Robert
250, I'm sorry.,738.8000000000001,739.6,6,Robert
251," Does that, do they still have that?",739.6,741.2,11,Robert
252, They do.,741.2,741.9200000000001,5,Robert
253, They do.,742.4,742.88,5,Robert
254, It's digital.,742.88,743.44,6,Robert
255, I'll hold that digital thing.,744.0,744.96,9,Robert
256, I'll do it.,745.6800000000001,746.5600000000001,7,Robert
257, But the way people would freak out if you came back.,746.5600000000001,750.48,14,Robert
258, Come on.,751.36,751.6800000000001,5,Robert
259, Think about it.,752.4,752.96,6,Robert
260, Take a few years off.,752.96,754.08,8,Robert
261," Now a few Dr. Do Little's, a couple more Sherlock Holmes.",754.32,756.88,17,Robert
262," You know, it's interesting watching Eddie Murphy",756.88,760.5600000000001,11,Robert
263, in this last little period of time.,761.2800000000001,763.0400000000001,10,Robert
264, And I was talking to Colin Jost last night who got to sit next to him,764.08,768.08,19,Robert
265, at the Golden Globes and who was there.,768.72,771.84,12,Robert
266, On the show and writing for him with him.,772.64,775.9200000000001,12,Robert
267," When he hosted recently and he'd go,",775.9200000000001,777.84,11,Robert
268, it's just incredible.,777.84,778.96,7,Robert
269, Our culture,779.6,780.6400000000001,4,Robert
270, never encourages taking a break.,781.1999999999999,785.6,8,Robert
271," Never encourages saying,",785.6,786.88,6,Robert
272, don't chase that thing because you've got it in your hands.,789.6,792.4,16,Robert
273," And I love the idea that if you're good at what you do,",792.4,796.8,17,Robert
274, then it's not about time.,797.52,799.12,9,Robert
275, It's about,799.12,799.84,5,Robert
276, it doesn't matter when you decide to pick up the mantle again.,802.24,807.4399999999999,16,Robert
277, It's just about.,807.4399999999999,808.56,7,Robert
278," But it's scary, isn't it?",808.56,809.6,11,Robert
279, Could you imagine?,809.6,810.3199999999999,6,Robert
280," Like if they just say, hey Joe,",810.4000000000001,811.36,11,Robert
281, just don't do the show for four years.,811.36,812.88,12,Robert
282, And then come back and do it again.,813.5200000000001,814.72,11,Robert
283," You'd be like, get us out of the lifetime.",814.72,815.84,14,Robert
284, Who knows what's going to happen?,815.84,816.88,10,Robert
285," Well, with Eddie, what's interesting is",817.5200000000001,819.6800000000001,11,Robert
286, he was arguably the greatest of his era and just stopped.,820.88,826.1600000000001,14,Robert
287, Just stopped for 30 years and no one does that.,827.12,829.6,13,Robert
288, No one is who's that good.,829.6,830.88,10,Robert
289," And then when you see him,",830.88,831.84,9,Robert
290," I don't know if you ever saw him, he received some award",831.84,833.84,16,Robert
291, and he was on a panel and sitting in front of podium rather.,834.6400000000001,838.5600000000001,16,Robert
292, And he was talking about Bill Cosby and he was doing this routine,838.7199999999999,841.92,16,Robert
293, about them taking away Bill Cosby's awards.,841.92,844.0,12,Robert
294," Oh, God.",844.0,844.4,6,Robert
295, And it was fucking brilliant.,844.4,845.68,8,Robert
296, And the timing was so good.,845.68,846.9599999999999,9,Robert
297, And all of us,846.9599999999999,847.68,6,Robert
298," comics were just sitting there going, he could do it tomorrow.",848.7199999999999,851.3599999999999,15,Robert
299, He could just get out there tomorrow and he'd be fucking murdering.,851.3599999999999,854.8,17,Robert
300, Yes.,854.8,855.04,4,Robert
301, And but it would be different.,856.3199999999999,857.92,9,Robert
302, It'd be different.,857.92,858.4,7,Robert
303, He's a different human.,858.4,859.1999999999999,8,Robert
304," You know, this one of the more interesting things about it.",859.68,861.52,15,Robert
305, It's him talking about some of the more homophobic stuff,861.52,864.4799999999999,15,Robert
306, that he did in the past.,864.4799999999999,865.4399999999999,9,Robert
307, Now it makes him cringe and you just can't believe,865.4399999999999,867.8399999999999,13,Robert
308, he was that person.,867.9200000000001,868.72,7,Robert
309," But he, you know, he was, when he did delirious,",868.72,870.88,18,Robert
310, I think he was like 22 or something crazy like that.,870.88,873.84,14,Robert
311, Which is just bonkers.,874.8000000000001,876.08,8,Robert
312, So he was that good.,876.08,876.96,8,Robert
313," Anyway, I've been thinking about him lately in relation to a bunch of things,",877.6,881.9200000000001,19,Robert
314," but also just that particularly nowadays,",881.9200000000001,886.1600000000001,9,Robert
315," giving yourself permission to not have to jump because, you know,",886.1600000000001,892.4000000000001,15,Robert
316, strike the iron's hot.,892.4000000000001,894.32,8,Robert
317, All that stuff.,894.32,895.12,6,Robert
318," And maybe it's just as a bit of an anxiety to the times,",895.84,898.5600000000001,17,Robert
319," which I remember too, speaking of past generations.",898.5600000000001,901.36,12,Robert
320," I remember grown up in 1974,",901.36,904.16,9,Robert
321, Nixon's black and white TV getting impeached.,904.96,907.12,12,Robert
322," My dad and his buddies are whooping it up,",907.12,909.04,13,Robert
323," but they're still pissed and I'm going like, wow,",909.04,911.6,15,Robert
324, it's not worse or better.,912.4,915.52,9,Robert
325," It's different, but now it's on us.",915.52,917.84,13,Robert
326, So there's the bit of urgency.,918.5600000000001,920.48,10,Robert
327," And that whole thing of just being able to say,",921.28,923.44,13,Robert
328," like so to answer your question, to me,",923.44,925.0400000000001,12,Robert
329, starting up again is off the table.,927.12,928.5600000000001,10,Robert
330, I feel I've done all I could with that character.,928.5600000000001,930.32,14,Robert
331, There'd have to be a super compelling argument,931.12,934.72,11,Robert
332, in a series of events that made it obvious to it.,934.72,939.12,14,Robert
333," But the other thing is, I want to do other stuff.",939.12,941.12,15,Robert
334," Right, of course.",941.12,942.1600000000001,7,Robert
335," Yeah, of course.",942.1600000000001,943.6800000000001,7,Robert
336," Yeah, what you're talking about about Nixon and people get it.",943.6800000000001,947.2,16,Robert
337, People can lose themselves in current events.,947.2,949.6800000000001,10,Robert
338," And what I mean by that, like, it doesn't necessarily",949.6800000000001,952.32,15,Robert
339," completely, your life is more than what's going on in Washington.",952.4000000000001,956.72,16,Robert
340," You know, Hunter Thompson talked about that when he was running for sheriff in Aspen.",956.72,961.2800000000001,20,Robert
341," He was talking about how local politics, like your neighborhood, that's real.",961.2800000000001,966.0,18,Robert
342, This actually can affect your life.,966.0,968.0,9,Robert
343," Like, what's going on in Washington?",968.0,969.44,11,Robert
344, How much does that affect your day-to-day existence?,969.44,972.0,15,Robert
345, It's very little.,972.0,973.0400000000001,7,Robert
346," But for some people, it becomes an enormous portion of the real state of their mind.",973.0400000000001,979.7600000000001,20,Robert
347," It takes over most of their day-to-day consciousness,",979.76,984.24,15,Robert
348, where they're consumed with it.,984.24,986.08,9,Robert
349," And it becomes a thing they're cheering for, or they're rooting against.",986.08,990.08,18,Robert
350," And then, you know, your life revolves on something that you have very little power over.",990.64,996.08,21,Robert
351," Teams, turf wars, interests, think globally, act locally.",996.96,1002.88,15,Robert
352," Yes, it's a beautiful statement.",1003.52,1005.28,10,Robert
353, Really is. It's one of those cliches that you don't even think about.,1005.92,1008.72,20,Robert
354, I didn't know that was Hunter in that picture out there.,1009.36,1012.32,15,Robert
355, It's me who looked like Joe Walsh.,1012.32,1013.52,13,Robert
356, Good as he could sleep in Joe Walsh.,1014.1600000000001,1016.0,13,Robert
357," I mean, he moved to Colorado, too.",1016.64,1018.0,12,Robert
358," Oh, wow.",1018.64,1019.28,6,Robert
359," Yeah, the Rocky Mountain Way.",1019.28,1020.4,9,Robert
360," Damn, if he didn't.",1021.36,1022.48,9,Robert
361, Yeah.,1022.48,1022.72,4,Robert
362," He once told me, I'll speak out of school, he said,",1023.52,1026.48,17,Robert
363," now he, you should just watch TV for a year, bro.",1026.48,1031.1200000000001,16,Robert
364," Thanks, Joe.",1034.16,1034.8,6,Robert
365," And by the way, he was probably right.",1036.32,1037.84,12,Robert
366, Probably right.,1037.84,1038.8799999999999,5,Robert
367," Look, if you just hung back and just did nothing but watch TV for a year,",1038.8799999999999,1042.6399999999999,20,Robert
368," the fucking ideas you would have, you'd have, you'd have, you'd probably have a really",1042.6399999999999,1046.8799999999999,23,Robert
369, rock solid idea of what's going on.,1046.8799999999999,1049.76,11,Robert
370, His was more trying to have enough things going on that I wouldn't have any ideas for a year.,1050.08,1055.12,23,Robert
371, And then I give myself a break for a year.,1055.12,1056.72,13,Robert
372," Maybe that's good, too.",1056.72,1057.4399999999998,9,Robert
373," See, I'm thinking differently.",1058.32,1059.52,9,Robert
374," I'm thinking like, analyze the landscape.",1060.0,1062.8,11,Robert
375," I think Joe Walsh is one of the most underrated guys ever, because he changed the fucking Eagles.",1062.8,1067.52,25,Robert
376, The Eagles were one thing.,1067.52,1068.8799999999999,8,Robert
377, Yep.,1068.8799999999999,1069.04,4,Robert
378, And then Joe Walsh came around like victim of love.,1069.04,1071.52,15,Robert
379, That's Joe Walsh.,1071.52,1072.56,9,Robert
380, Yeah.,1072.56,1073.12,4,Robert
381," He came around and just, and all of a sudden there was a rock to it.",1073.12,1076.0,20,Robert
382, It's like they were kicking down doors and lighting shit on fire.,1076.0,1078.8,16,Robert
383, It was different.,1078.8,1079.44,6,Robert
384, Yeah.,1079.44,1079.92,4,Robert
385," There was an edge to it, you know?",1079.92,1081.6,12,Robert
386," He's, he added crazy.",1082.32,1084.6399999999999,9,Robert
387, He added crazy to this beautiful harmony.,1084.6399999999999,1086.8799999999999,10,Robert
388, And I love it when the guys that added crazy go up to the thin veil,1086.8799999999999,1092.24,18,Robert
389," between dimensions and say, I think I'm going to stay put.",1092.24,1096.72,16,Robert
390, Yeah.,1096.8,1097.28,4,Robert
391, And then all of a sudden they represent,1097.28,1099.92,10,Robert
392, stability.,1103.04,1103.84,4,Robert
393," They represent being okay, hanging up your guns.",1103.84,1109.44,12,Robert
394, Yeah.,1109.44,1109.92,4,Robert
395," And just being, you know, free.",1109.92,1113.68,11,Robert
396, That's everything.,1113.68,1114.72,6,Robert
397," Everyone has to accept that at some point in time, right?",1114.72,1117.28,15,Robert
398," I mean, maybe that's you and your glasses, right?",1117.28,1119.28,15,Robert
399, Yeah.,1119.28,1119.52,4,Robert
400, Because everyone has to accept that at one point in time.,1119.52,1121.6000000000001,14,Robert
401, You're going to have to get off the ride.,1121.6000000000001,1122.8,13,Robert
402, But when you're doing great and you're kicking it like,1122.8,1125.76,14,Robert
403, boxers are a perfect example.,1125.76,1127.6,9,Robert
404, They always last too long.,1127.6,1129.52,8,Robert
405, There's only been a small handful.,1129.52,1131.6,10,Robert
406," Like Andre Ward, recently, marvelous Marvin Hagler in his prime,",1131.6,1135.04,16,Robert
407," they just go, that's it.",1135.04,1136.4,10,Robert
408, I'm done.,1136.4,1136.8799999999999,6,Robert
409, And they actually are done.,1136.8799999999999,1138.4,8,Robert
